monomer_smiles,polymerisation_type,doi,medium,solvent,initiator_smiles,polymer_smiles,temperature,repeating_units,delta_h
O=C1SCCCC1(C)C,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])C(C)(C)CCCS[*],298.15,3.0,-1.833
O=C1SCCCC1(C)C,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])C(C)(C)CCCS[*],298.15,4.0,5.126
O=C1SCCCC1(C)C,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])C(C)(C)CCCS[*],298.15,5.0,-5.636
O=C1SCCCC1(C)C,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])C(C)(C)CCCS[*],298.15,6.0,-2.77
