monomer_smiles,polymerisation_type,doi,medium,solvent,initiator_smiles,polymer_smiles,temperature,repeating_units,delta_h
CCCCCCC1CCCC(=O)O1,RER,10.1021/acs.jpca.3c05870,gas,,,[*]OC(CCCCCC)CCCC([*])=O,298.15,3.0,-4.30694125
CCCCCCC1CCCC(=O)O1,RER,10.1021/acs.jpca.3c05870,gas,,,[*]OC(CCCCCC)CCCC([*])=O,298.15,4.0,-4.762329308
CCCCCCC1CCCC(=O)O1,RER,10.1021/acs.jpca.3c05870,gas,,,[*]OC(CCCCCC)CCCC([*])=O,298.15,5.0,-5.588192456
