monomer_smiles,polymerisation_type,doi,medium,solvent,initiator_smiles,polymer_smiles,temperature,repeating_units,delta_h
S=C1SCCCO1,RER,10.1021/acs.jpca.3c05870,gas,,,S=C([*])OCCCS[*],298.15,3.0,-11.99370944
S=C1SCCCO1,RER,10.1021/acs.jpca.3c05870,gas,,,S=C([*])OCCCS[*],298.15,4.0,-11.41380236
S=C1SCCCO1,RER,10.1021/acs.jpca.3c05870,gas,,,S=C([*])OCCCS[*],298.15,5.0,-11.04212546
S=C1SCCCO1,RER,10.1021/acs.jpca.3c05870,gas,,,S=C([*])OCCCS[*],298.15,6.0,-2.342048508
