monomer_smiles,polymerisation_type,doi,medium,solvent,initiator_smiles,polymer_smiles,temperature,repeating_units,delta_h
O=C1SCCC(C)C1,RER,10.1021/acs.jpca.3c05870,gas,,,[*]C(CC(C)CCS[*])=O,298.15,3.0,10.18487555
O=C1SCCC(C)C1,RER,10.1021/acs.jpca.3c05870,gas,,,[*]C(CC(C)CCS[*])=O,298.15,4.0,5.189630304
O=C1SCCC(C)C1,RER,10.1021/acs.jpca.3c05870,gas,,,[*]C(CC(C)CCS[*])=O,298.15,5.0,16.43839939
O=C1SCCC(C)C1,RER,10.1021/acs.jpca.3c05870,gas,,,[*]C(CC(C)CCS[*])=O,298.15,6.0,7.889116163
