monomer_smiles,polymerisation_type,doi,medium,solvent,initiator_smiles,polymer_smiles,temperature,repeating_units,delta_h
CC1SCCSC1=O,RER,10.1021/acs.jpca.3c05870,gas,,,[*]CCSC(C)C(=O)S[*],298.15,3.0,-7.52442262
CC1SCCSC1=O,RER,10.1021/acs.jpca.3c05870,gas,,,[*]CCSC(C)C(=O)S[*],298.15,4.0,-3.655677487
CC1SCCSC1=O,RER,10.1021/acs.jpca.3c05870,gas,,,[*]CCSC(C)C(=O)S[*],298.15,5.0,0.032691729
