monomer_smiles,polymerisation_type,doi,medium,solvent,initiator_smiles,polymer_smiles,temperature,repeating_units,delta_h
O=C1N([H])CCCC1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])CCCCN[*],298.15,3.0,16.31117635
O=C1N([H])CCCC1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])CCCCN[*],298.15,4.0,2.666517759
O=C1N([H])CCCC1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])CCCCN[*],298.15,5.0,10.39476152
