monomer_smiles,polymerisation_type,doi,medium,solvent,initiator_smiles,polymer_smiles,temperature,repeating_units,delta_h
O=C1OCCCO1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])OCCCO[*],298.15,3.0,-20.28836816
O=C1OCCCO1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])OCCCO[*],298.15,4.0,-22.27262695
O=C1OCCCO1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])OCCCO[*],298.15,5.0,-21.18165286
O=C1OCCCO1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])OCCCO[*],298.15,6.0,-22.76343995
