monomer_smiles,polymerisation_type,doi,medium,solvent,initiator_smiles,polymer_smiles,temperature,repeating_units,delta_h
O=C1SCCSC1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])CSCCS[*],298.15,3.0,-1.642225447
O=C1SCCSC1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])CSCCS[*],298.15,4.0,-14.87378653
O=C1SCCSC1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])CSCCS[*],298.15,5.0,0.701729401
O=C1SCCSC1,RER,10.1021/acs.jpca.3c05870,gas,,,O=C([*])CSCCS[*],298.15,6.0,-1.308581357
